index,time_sec,video_frame_index,prediction_index,top_regions,png_path
219,109.5,2738,177,R Gyrus oc-temp med-Parahip (2.15); R Gyrus temporal inf (2.03); L Sulcus orbital-H Shaped (2.02); L Gyrus orbital (1.97); R Gyrus and Sulcus cingul-Ant (1.96); R Gyrus orbital (1.92),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0219_0109.5s.png
220,110.0,2750,178,R Gyrus temporal inf (2.11); R Gyrus orbital (2.06); R Gyrus oc-temp med-Parahip (2.04); L Gyrus orbital (2.02); L Sulcus orbital med-olfact (1.93); L Sulcus orbital-H Shaped (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0220_0110.0s.png
221,110.5,2762,179,R Gyrus temporal inf (2.07); R Gyrus orbital (2.06); R Gyrus oc-temp med-Parahip (2.03); L Gyrus orbital (1.97); L Sulcus orbital med-olfact (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0221_0110.5s.png
222,111.0,2775,180,R Gyrus orbital (1.99); R Gyrus temporal inf (1.93),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0222_0111.0s.png
223,111.5,2788,181,R Gyrus orbital (2.09); L Gyrus orbital (1.95),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0223_0111.5s.png
224,112.0,2800,182,R Gyrus orbital (2.13); L Gyrus orbital (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0224_0112.0s.png
225,112.5,2812,182,R Gyrus orbital (2.13); L Gyrus orbital (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0225_0112.5s.png
226,113.0,2825,183,R Gyrus orbital (2.02); R Gyrus oc-temp med-Parahip (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0226_0113.0s.png
227,113.5,2838,184,R Gyrus oc-temp med-Parahip (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0227_0113.5s.png
228,114.0,2850,185,R Gyrus oc-temp med-Parahip (1.94); L Sulcus orbital med-olfact (1.87),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0228_0114.0s.png
229,114.5,2862,186,R Gyrus and Sulcus cingul-Ant (2.11); R Gyrus oc-temp med-Parahip (2.05); L Sulcus orbital med-olfact (2.02); R Sulcus orbital med-olfact (2.01); L Gyrus oc-temp med-Parahip (1.97); R Gyrus orbital (1.94),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0229_0114.5s.png
230,115.0,2875,186,R Gyrus and Sulcus cingul-Ant (2.11); R Gyrus oc-temp med-Parahip (2.05); L Sulcus orbital med-olfact (2.02); R Sulcus orbital med-olfact (2.01); L Gyrus oc-temp med-Parahip (1.97); R Gyrus orbital (1.94),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0230_0115.0s.png
231,115.5,2888,187,L Sulcus orbital med-olfact (2.09); R Gyrus and Sulcus cingul-Ant (2.07); L Gyrus oc-temp med-Parahip (2.04); R Gyrus orbital (2.00); R Gyrus subcallosal (1.99); R Gyrus rectus (1.99); R Gyrus oc-temp med-Parahip (1.98); R Sulcus orbital med-olfact (1.95),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0231_0115.5s.png
232,116.0,2900,188,L Gyrus oc-temp med-Parahip (2.39); R Gyrus subcallosal (2.06); R Gyrus and Sulcus cingul-Ant (2.06); R Gyrus rectus (2.02); L Sulcus orbital med-olfact (1.99); R Gyrus oc-temp med-Parahip (1.92),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0232_0116.0s.png
233,116.5,2912,189,L Gyrus oc-temp med-Parahip (2.19); R Gyrus and Sulcus cingul-Ant (2.03); R Gyrus subcallosal (1.93); R Gyrus oc-temp med-Parahip (1.90); R Gyrus rectus (1.89); L Sulcus orbital med-olfact (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0233_0116.5s.png
234,117.0,2925,190,L Gyrus oc-temp med-Parahip (2.37); R Gyrus and Sulcus cingul-Ant (2.05); R Gyrus oc-temp med-Parahip (2.02); R Gyrus subcallosal (1.99); L Sulcus orbital med-olfact (1.95); R Gyrus rectus (1.94),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0234_0117.0s.png
235,117.5,2938,190,L Gyrus oc-temp med-Parahip (2.37); R Gyrus and Sulcus cingul-Ant (2.05); R Gyrus oc-temp med-Parahip (2.02); R Gyrus subcallosal (1.99); L Sulcus orbital med-olfact (1.95); R Gyrus rectus (1.94),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0235_0117.5s.png
236,118.0,2950,191,L Gyrus oc-temp med-Parahip (2.28); R Gyrus oc-temp med-Parahip (2.11); R Gyrus and Sulcus cingul-Ant (2.09); R Gyrus temporal middle (1.97); R Gyrus orbital (1.94),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0236_0118.0s.png
237,118.5,2962,192,R Gyrus oc-temp med-Parahip (2.26); L Gyrus oc-temp med-Parahip (2.20); R Gyrus orbital (2.03); R Gyrus and Sulcus cingul-Ant (1.98); R Gyrus precuneus (1.93); R Gyrus temporal middle (1.90); L Sulcus orbital med-olfact (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0237_0118.5s.png
238,119.0,2975,193,L Gyrus oc-temp med-Parahip (2.32); R Gyrus oc-temp med-Parahip (2.20); R Gyrus orbital (2.09); R Gyrus precuneus (1.93); L Sulcus front sup (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0238_0119.0s.png
239,119.5,2988,194,L Gyrus oc-temp med-Parahip (2.68); R Gyrus oc-temp med-Parahip (2.10); R Gyrus precuneus (2.05); R Gyrus orbital (2.05); L Sulcus orbital med-olfact (1.99); L Gyrus orbital (1.96); R Sulcus orbital med-olfact (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0239_0119.5s.png
240,120.0,3000,194,L Gyrus oc-temp med-Parahip (2.68); R Gyrus oc-temp med-Parahip (2.10); R Gyrus precuneus (2.05); R Gyrus orbital (2.05); L Sulcus orbital med-olfact (1.99); L Gyrus orbital (1.96); R Sulcus orbital med-olfact (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0240_0120.0s.png
241,120.5,3012,195,L Gyrus oc-temp med-Parahip (2.29); R Gyrus oc-temp med-Parahip (2.03); L Gyrus orbital (2.02); R Gyrus and Sulcus frontomargin (2.00); R Gyrus precuneus (1.99); L Sulcus orbital med-olfact (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0241_0120.5s.png
242,121.0,3025,196,L Gyrus oc-temp med-Parahip (2.27); R Gyrus and Sulcus frontomargin (2.12); L Sulcus orbital med-olfact (2.06); R Gyrus oc-temp med-Parahip (1.98); L Gyrus orbital (1.96),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0242_0121.0s.png
243,121.5,3038,197,L Gyrus oc-temp med-Parahip (2.14); R Gyrus and Sulcus frontomargin (2.03),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0243_0121.5s.png
244,122.0,3050,198,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0244_0122.0s.png
245,122.5,3062,199,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0245_0122.5s.png
246,123.0,3075,199,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0246_0123.0s.png
247,123.5,3088,200,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0247_0123.5s.png
248,124.0,3100,201,R Gyrus temporal inf (2.08),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0248_0124.0s.png
249,124.5,3112,202,R Gyrus temporal inf (2.31); R Gyrus rectus (2.12); R Sulcus orbital-H Shaped (1.92); L Gyrus and Sulcus cingul-Mid-Ant (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0249_0124.5s.png
250,125.0,3125,203,R Gyrus rectus (2.17); R Gyrus temporal inf (2.15); R Sulcus orbital med-olfact (1.92); L Gyrus and Sulcus cingul-Mid-Ant (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0250_0125.0s.png
251,125.5,3138,203,R Gyrus rectus (2.17); R Gyrus temporal inf (2.15); R Sulcus orbital med-olfact (1.92); L Gyrus and Sulcus cingul-Mid-Ant (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0251_0125.5s.png
252,126.0,3150,204,R Gyrus rectus (2.38); R Gyrus temporal inf (2.18); R Sulcus orbital med-olfact (2.00); L Gyrus and Sulcus cingul-Mid-Ant (1.89); L Gyrus rectus (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0252_0126.0s.png
253,126.5,3162,205,R Gyrus rectus (2.52); L Gyrus rectus (2.33); R Gyrus temporal inf (2.19); R Sulcus orbital med-olfact (2.08),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0253_0126.5s.png
254,127.0,3175,206,L Gyrus rectus (2.56); R Gyrus rectus (2.49); R Gyrus temporal inf (2.29); R Sulcus orbital med-olfact (2.19),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0254_0127.0s.png
255,127.5,3188,207,L Gyrus rectus (2.93); R Gyrus rectus (2.48); R Gyrus temporal inf (2.37); R Sulcus orbital med-olfact (2.23); R Gyrus temporal middle (1.99); R Sulcus temporal inf (1.97); L Gyrus and Sulcus paracentral (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0255_0127.5s.png
256,128.0,3200,207,L Gyrus rectus (2.93); R Gyrus rectus (2.48); R Gyrus temporal inf (2.37); R Sulcus orbital med-olfact (2.23); R Gyrus temporal middle (1.99); R Sulcus temporal inf (1.97); L Gyrus and Sulcus paracentral (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0256_0128.0s.png
257,128.5,3212,208,R Gyrus rectus (2.57); R Gyrus temporal inf (2.37); L Gyrus rectus (2.30); R Sulcus orbital med-olfact (2.30); R Gyrus temporal middle (2.23); L Gyrus and Sulcus paracentral (2.03); R Gyrus cingul-Post-dorsal (2.02); L Gyrus and Sulcus cingul-Ant (2.00),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0257_0128.5s.png
258,129.0,3225,209,R Sulcus orbital med-olfact (2.43); L Gyrus rectus (2.37); R Gyrus rectus (2.28); R Gyrus temporal middle (2.16); R Gyrus temporal inf (2.14); R Gyrus cingul-Post-dorsal (2.05); L Gyrus and Sulcus paracentral (2.04); L Gyrus and Sulcus cingul-Mid-Post (2.01),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0258_0129.0s.png
259,129.5,3238,210,R Sulcus orbital med-olfact (2.20); L Gyrus rectus (2.20); L Gyrus and Sulcus paracentral (2.16); L Gyrus and Sulcus cingul-Mid-Post (2.15); R Gyrus and Sulcus cingul-Mid-Post (2.11); L Gyrus precentral (2.10); L Sulcus front sup (2.05); R Gyrus and Sulcus paracentral (2.05),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0259_0129.5s.png
260,130.0,3250,211,L Gyrus and Sulcus cingul-Mid-Post (2.17); R Gyrus cingul-Post-dorsal (2.15); R Sulcus pericallosal (2.08); L Gyrus cingul-Post-dorsal (2.08); R Gyrus and Sulcus cingul-Ant (2.05); L Gyrus and Sulcus paracentral (2.04); R Gyrus and Sulcus paracentral (2.04); R Lat Fis-post (2.04),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0260_0130.0s.png
261,130.5,3262,212,L Gyrus front sup (2.07); L Gyrus and Sulcus paracentral (2.06); L Sulcus pericallosal (2.04); R Gyrus and Sulcus cingul-Ant (2.02); R Gyrus and Sulcus cingul-Mid-Post (2.01); L Gyrus and Sulcus cingul-Mid-Post (2.01); R Sulcus pericallosal (2.00); L Gyrus and Sulcus cingul-Ant (2.00),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0261_0130.5s.png
262,131.0,3275,212,L Gyrus front sup (2.07); L Gyrus and Sulcus paracentral (2.06); L Sulcus pericallosal (2.04); R Gyrus and Sulcus cingul-Ant (2.02); R Gyrus and Sulcus cingul-Mid-Post (2.01); L Gyrus and Sulcus cingul-Mid-Post (2.01); R Sulcus pericallosal (2.00); L Gyrus and Sulcus cingul-Ant (2.00),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0262_0131.0s.png
263,131.5,3288,213,R Sulcus pericallosal (2.14); R Gyrus cingul-Post-dorsal (2.11); L Gyrus front sup (2.10); R Lat Fis-post (2.05); L Gyrus and Sulcus cingul-Mid-Post (2.01); R Gyrus and Sulcus subcentral (1.97); R Gyrus orbital (1.97); R Gyrus and Sulcus cingul-Mid-Post (1.96),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0263_0131.5s.png
264,132.0,3300,214,R Lat Fis-ant-Horizont (2.06); R Sulcus pericallosal (2.05); R Gyrus orbital (2.04); L Gyrus orbital (2.02); R Gyrus front sup (2.01); L Gyrus and Sulcus cingul-Mid-Post (2.01); L Gyrus front middle (2.01); R Gyrus and Sulcus cingul-Mid-Post (2.01),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0264_0132.0s.png
265,132.5,3312,215,R Gyrus temp sup-Plan polar (2.13); L Gyrus orbital (2.12); L Gyrus front middle (2.09); R Gyrus front sup (2.08); L Gyrus front inf-Orbital (2.06); R Gyrus orbital (2.05); L Sulcus circular insula ant (2.05); L Gyrus and Sulcus frontomargin (2.05),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0265_0132.5s.png
266,133.0,3325,216,L Gyrus orbital (2.11); R Gyrus front sup (2.11); L Gyrus rectus (2.10); R Gyrus temp sup-Plan polar (2.10); R Gyrus pariet inf-Supramar (2.09); L Gyrus front middle (2.09); R Sulcus subparietal (2.08); L Gyrus and Sulcus frontomargin (2.07),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0266_0133.0s.png
267,133.5,3338,216,L Gyrus orbital (2.11); R Gyrus front sup (2.11); L Gyrus rectus (2.10); R Gyrus temp sup-Plan polar (2.10); R Gyrus pariet inf-Supramar (2.09); L Gyrus front middle (2.09); R Sulcus subparietal (2.08); L Gyrus and Sulcus frontomargin (2.07),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0267_0133.5s.png
268,134.0,3350,217,R Gyrus pariet inf-Supramar (2.27); L Gyrus orbital (2.21); R Sulcus subparietal (2.18); L Gyrus cingul-Post-dorsal (2.18); L Gyrus front inf-Triangul (2.16); R Gyrus front sup (2.15); L Gyrus front sup (2.15); L Gyrus temporal middle (2.12),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0268_0134.0s.png
269,134.5,3362,218,R Gyrus pariet inf-Supramar (2.41); L Gyrus orbital (2.31); L Gyrus cingul-Post-dorsal (2.30); L Gyrus front inf-Triangul (2.29); R Sulcus subparietal (2.25); L Gyrus front sup (2.23); L Gyrus front middle (2.19); R Gyrus front sup (2.17),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0269_0134.5s.png
270,135.0,3375,219,L Gyrus front inf-Triangul (2.32); L Gyrus front middle (2.31); L Gyrus cingul-Post-dorsal (2.27); L Gyrus front sup (2.25); L Gyrus orbital (2.23); R Sulcus subparietal (2.23); L Lat Fis-ant-Horizont (2.21); L Gyrus pariet inf-Angular (2.19),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0270_0135.0s.png
271,135.5,3388,220,L Gyrus front middle (2.42); L Gyrus front inf-Triangul (2.41); L Lat Fis-ant-Horizont (2.30); L Gyrus front sup (2.30); L Gyrus orbital (2.25); L Gyrus cingul-Post-dorsal (2.25); L Gyrus pariet inf-Angular (2.24); L Lat Fis-ant-Vertical (2.22),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0271_0135.5s.png
272,136.0,3400,220,L Gyrus front middle (2.42); L Gyrus front inf-Triangul (2.41); L Lat Fis-ant-Horizont (2.30); L Gyrus front sup (2.30); L Gyrus orbital (2.25); L Gyrus cingul-Post-dorsal (2.25); L Gyrus pariet inf-Angular (2.24); L Lat Fis-ant-Vertical (2.22),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0272_0136.0s.png
273,136.5,3412,221,L Gyrus front middle (2.46); L Gyrus front inf-Triangul (2.45); L Lat Fis-ant-Horizont (2.39); L Gyrus front sup (2.37); L Lat Fis-ant-Vertical (2.31); L Gyrus orbital (2.30); L Gyrus front inf-Orbital (2.29); L Gyrus pariet inf-Angular (2.26),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0273_0136.5s.png
274,137.0,3425,222,L Lat Fis-ant-Horizont (2.54); L Gyrus front inf-Triangul (2.53); L Lat Fis-ant-Vertical (2.47); L Gyrus front middle (2.42); L Gyrus front sup (2.40); L Sulcus circular insula ant (2.35); L Gyrus front inf-Orbital (2.33); L Gyrus orbital (2.29),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0274_0137.0s.png
275,137.5,3438,223,L Lat Fis-ant-Vertical (2.63); L Lat Fis-ant-Horizont (2.58); L Gyrus front inf-Triangul (2.54); L Sulcus circular insula ant (2.45); L Sulcus circular insula sup (2.39); L Gyrus front sup (2.38); L Gyrus front inf-Orbital (2.37); L Gyrus and Sulcus transv frontopol (2.36),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0275_0137.5s.png
276,138.0,3450,224,L Lat Fis-ant-Horizont (2.72); L Lat Fis-ant-Vertical (2.63); L Sulcus circular insula ant (2.59); L Gyrus front inf-Triangul (2.57); L Gyrus front inf-Orbital (2.47); L Sulcus circular insula sup (2.44); R Gyrus temp sup-Plan polar (2.39); L Gyrus front inf-Opercular (2.38),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0276_0138.0s.png
277,138.5,3462,224,L Lat Fis-ant-Horizont (2.72); L Lat Fis-ant-Vertical (2.63); L Sulcus circular insula ant (2.59); L Gyrus front inf-Triangul (2.57); L Gyrus front inf-Orbital (2.47); L Sulcus circular insula sup (2.44); R Gyrus temp sup-Plan polar (2.39); L Gyrus front inf-Opercular (2.38),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0277_0138.5s.png
278,139.0,3475,225,L Lat Fis-ant-Horizont (2.87); L Lat Fis-ant-Vertical (2.68); L Sulcus circular insula ant (2.57); L Sulcus orbital lateral (2.54); L Gyrus front inf-Triangul (2.52); R Lat Fis-ant-Horizont (2.47); L Gyrus front inf-Orbital (2.45); R Gyrus temp sup-Plan polar (2.45),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0278_0139.0s.png
279,139.5,3488,226,L Lat Fis-ant-Horizont (2.42); L Sulcus circular insula ant (2.33); L Gyrus front inf-Orbital (2.31); L Lat Fis-ant-Vertical (2.26); R Pole temporal (2.25); R Gyrus temp sup-Plan polar (2.23); L Gyrus temporal inf (2.23); L Sulcus orbital lateral (2.21),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0279_0139.5s.png
280,140.0,3500,227,R Pole temporal (2.52); L Lat Fis-ant-Vertical (2.24); L Sulcus circular insula sup (2.20); L Sulcus temporal inf (2.15); L Gyrus front inf-Triangul (2.13); L Sulcus circular insula ant (2.06); L Gyrus front inf-Opercular (2.03); L Gyrus orbital (2.01),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0280_0140.0s.png
